Name,Brand,Price,CPU,RAM,Storage,GPU,URL
"HP Victus 15-fa2703TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 2050, MS Office 2024, Mica Silver, 2.29 KG)",,61990.0,,,,,https://www.croma.com/hp-victus-15-fa2703tx-intel-core-i5-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-2050-ms-office-2024-mica-silver-2-29-kg-/p/315730
"ASUS Vivobook 16 Snapdragon X X1 26 100 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 16 inch WUXGA Display, MS Office Home 2024, Cool Silver, 1.88 KG) ",,54990.0,,,,,https://www.croma.com/asus-vivobook-16-snapdragon-x-x1-26-100-thin-light-laptop-16gb-512gb-ssd-windows-11-home-16-inch-wuxga-display-ms-office-home-2024-cool-silver-1-88-kg-/p/314355
"Lenovo IdeaPad Slim 5 14Q8X9 Qualcomm Snapdragon X Plus Thin & Light Laptop (16GB, 1TB SSD, Windows 11 Home, 14 inch WUXGA IPS Display, MS Office Home 2024, Cloud Grey, 1.48 KG)",,67990.0,,,,,https://www.croma.com/lenovo-ideapad-slim-5-14q8x9-qualcomm-snapdragon-x-plus-thin-light-laptop-16gb-1tb-ssd-windows-11-home-14-inch-wuxga-ips-display-ms-office-home-2024-cloud-grey-1-48-kg-/p/315217
"Lenovo LOQ 15ARP9 AMD Ryzen 5 Gaming Laptop (24GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home 2024, Luna Grey, 2.38 KG)",,68490.0,,,,,https://www.croma.com/lenovo-loq-15arp9-amd-ryzen-5-gaming-laptop-24gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-home-2024-luna-grey-2-38-kg-/p/316063
"Lenovo LOQ 15IRX9 Intel Core i5 13th Gen Gaming Laptop (24GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4050, MS Office Home 2024, Luna Grey, 2.38 KG)",,91290.0,,,,,https://www.croma.com/lenovo-loq-15irx9-intel-core-i5-13th-gen-gaming-laptop-24gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4050-ms-office-home-2024-luna-grey-2-38-kg-/p/317389
"Apple MacBook Air (13.6 inch, M4, 16GB, 512GB, macOS, Sky Blue)",,112990.0,,,,,https://www.croma.com/apple-macbook-air-13-6-inch-m4-16gb-512gb-macos-sky-blue-/p/314068
"HP 15-fc0533AU AMD Ryzen 7 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, Natural Silver, 1.59 KG)",,51490.0,,,,,https://www.croma.com/hp-15-fc0533au-amd-ryzen-7-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-natural-silver-1-59-kg-/p/316568
"HP 15-hr0007TU Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office 2024, Natural Silver, 1.59 KG)",,56499.0,,,,,https://www.croma.com/hp-15-hr0007tu-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-2024-natural-silver-1-59-kg-/p/315618
"HP Victus 15-fa2700TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA Geforce RTX 3050, MS Office Home 2024, Mica Silver, 2.29 KG)",,69990.0,,,,,https://www.croma.com/hp-victus-15-fa2700tx-intel-core-i5-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-home-2024-mica-silver-2-29-kg-/p/314535
"ASUS TUF F16 Intel Core 5 210H Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 16 inch 144 Hz Full HD Plus Display, NVIDIA GeForce RTX 3050A, Mecha Gray, 2.2 KG)",,69990.0,,,,,https://www.croma.com/asus-tuf-f16-intel-core-5-210h-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-16-inch-144-hz-full-hd-plus-display-nvidia-geforce-rtx-3050a-mecha-gray-2-2-kg-/p/314536
